name,value,year,lastValue,rank
Muller-Thurgau,98.835,2001.1,99.65,
Muller-Thurgau,99.65,2001,100.49,1
Muller-Thurgau,100.49,2000.9,101.33,1
Muller-Thurgau,101.33,2000.8,102.17,1
Muller-Thurgau,102.17,2000.7,103.01,1
Muller-Thurgau,103.01,2000.6,103.85,1
Muller-Thurgau,103.85,2000.5,104.69,1
Muller-Thurgau,104.69,2000.4,105.53,1
Muller-Thurgau,105.53,2000.3,106.37,1
Muller-Thurgau,106.37,2000.2,107.21,1
Muller-Thurgau,107.21,2000.1,108.025,1
Muller-Thurgau,108.025,2000,108.025,1
Ortega,37,2018,37.055,11
Ortega,37.055,2017.9,37.11,
Ortega,37.11,2017.8,37.165,
Ortega,37.165,2017.7,37.22,
Ortega,37.22,2017.6,37.275,
Ortega,37.275,2017.5,37.33,
Ortega,37.33,2017.4,37.385,
Ortega,37.385,2017.3,37.44,
Ortega,37.44,2017.2,37.495,
Ortega,37.495,2017.1,37.55,
Ortega,37.55,2017,37.605,9
Ortega,37.605,2016.9,37.66,
Ortega,37.66,2016.8,37.715,
Ortega,37.715,2016.7,37.77,
Ortega,37.77,2016.6,37.825,
Ortega,37.825,2016.5,37.88,
Ortega,37.88,2016.4,37.935,
Ortega,37.935,2016.3,37.99,
Ortega,37.99,2016.2,38.045,
Ortega,38.045,2016.1,38.1,
Ortega,38.1,2016,37.84,10
Ortega,37.84,2015.9,37.58,10
Ortega,37.58,2015.8,37.32,10
Ortega,37.32,2015.7,37.06,10
Ortega,37.06,2015.6,36.8,10
Ortega,36.8,2015.5,36.54,10
Ortega,36.54,2015.4,36.28,10
Ortega,36.28,2015.3,36.02,10
Ortega,36.02,2015.2,35.76,10
Ortega,35.76,2015.1,35.5,10
Ortega,35.5,2015,35.48,10
Ortega,35.48,2014.9,35.46,10
Ortega,35.46,2014.8,35.44,10
Ortega,35.44,2014.7,35.42,10
Ortega,35.42,2014.6,35.4,10
Ortega,35.4,2014.5,35.38,10
Ortega,35.38,2014.4,35.36,10
Ortega,35.36,2014.3,35.34,10
Ortega,35.34,2014.2,35.32,10
Ortega,35.32,2014.1,35.3,10
Ortega,35.3,2014,35.22,10
Ortega,35.22,2013.9,35.14,10
Ortega,35.14,2013.8,35.06,10
Ortega,35.06,2013.7,34.98,10
Ortega,34.98,2013.6,34.9,10
Ortega,34.9,2013.5,34.82,10
Ortega,34.82,2013.4,34.74,10
Ortega,34.74,2013.3,34.66,10
Ortega,34.66,2013.2,34.58,10
Ortega,34.58,2013.1,34.5,10
Ortega,34.5,2013,34.487,10
Ortega,34.487,2012.9,34.474,
Ortega,34.474,2012.8,34.461,
Ortega,34.461,2012.7,34.448,
Ortega,34.448,2012.6,34.435,
Ortega,34.435,2012.5,34.422,
Ortega,34.422,2012.4,34.409,
Ortega,34.409,2012.3,34.396,
Ortega,34.396,2012.2,34.383,
Ortega,34.383,2012.1,33.2,
Ortega,33.2,2012,33.2,11
Ortega,33.2,2011.9,33.2,
Ortega,33.2,2011.8,33.2,
Ortega,33.2,2011.7,33.2,
Ortega,33.2,2011.6,33.2,
Ortega,33.2,2011.5,33.2,
Ortega,33.2,2011.4,33.2,
Ortega,33.2,2011.3,33.2,
Ortega,33.2,2011.2,33.2,
Ortega,33.2,2011.1,32.2,
Ortega,32.2,2011,31.95,11
Ortega,31.95,2010.9,31.7,
Ortega,31.7,2010.8,31.45,
Ortega,31.45,2010.7,31.2,
Ortega,31.2,2010.6,30.95,
Ortega,30.95,2010.5,30.7,
Ortega,30.7,2010.4,30.45,
Ortega,30.45,2010.3,30.2,
Ortega,30.2,2010.2,29.95,
Ortega,29.95,2010.1,29.7,
Ortega,29.7,2010,29.51,11
Ortega,29.51,2009.9,29.32,
Ortega,29.32,2009.8,29.13,
Ortega,29.13,2009.7,28.94,
Ortega,28.94,2009.6,28.75,
Ortega,28.75,2009.5,28.56,
Ortega,28.56,2009.4,28.37,
Ortega,28.37,2009.3,28.18,
Ortega,28.18,2009.2,27.99,
Ortega,27.99,2009.1,27.8,
Ortega,27.8,2009,27.73,11
Ortega,27.73,2008.9,27.66,
Ortega,27.66,2008.8,27.59,
Ortega,27.59,2008.7,27.52,
Ortega,27.52,2008.6,27.45,
Ortega,27.45,2008.5,27.38,
Ortega,27.38,2008.4,27.31,
Ortega,27.31,2008.3,27.24,
Ortega,27.24,2008.2,27.17,
Ortega,27.17,2008.1,27.1,
Ortega,27.1,2008,27.11,11
Ortega,27.11,2007.9,27.12,
Ortega,27.12,2007.8,27.13,
Ortega,27.13,2007.7,27.14,
Ortega,27.14,2007.6,27.15,
Ortega,27.15,2007.5,27.16,
Ortega,27.16,2007.4,27.17,
Ortega,27.17,2007.3,27.18,
Ortega,27.18,2007.2,27.19,
Ortega,27.19,2007.1,27.2,
Ortega,27.2,2007,27.12,11
Ortega,27.12,2006.9,27.04,
Ortega,27.04,2006.8,26.96,
Ortega,26.96,2006.7,26.88,
Ortega,26.88,2006.6,26.8,
Ortega,26.8,2006.5,26.72,
Ortega,26.72,2006.4,26.64,
Ortega,26.64,2006.3,26.56,
Ortega,26.56,2006.2,26.48,
Ortega,26.48,2006.1,26.4,
Ortega,26.4,2006,26.4,11
Ortega,26.4,2005.9,26.4,
Ortega,26.4,2005.8,26.4,
Ortega,26.4,2005.7,26.4,
Ortega,26.4,2005.6,26.4,
Ortega,26.4,2005.5,26.4,
Ortega,26.4,2005.4,26.4,
Ortega,26.4,2005.3,26.4,
Ortega,26.4,2005.2,26.4,
Ortega,26.4,2005.1,26.4,
Ortega,26.4,2005,26.1,11
Ortega,26.1,2004.9,25.8,
Ortega,25.8,2004.8,25.5,
Ortega,25.5,2004.7,25.2,
Ortega,25.2,2004.6,24.9,
Ortega,24.9,2004.5,24.6,
Ortega,24.6,2004.4,24.3,
Ortega,24.3,2004.3,24,
Ortega,24,2004.2,23.7,
Ortega,23.7,2004.1,23.4,
Ortega,23.4,2004,23.62,10
Ortega,23.62,2003.9,23.84,10
Ortega,23.84,2003.8,24.06,10
Ortega,24.06,2003.7,24.28,10
Ortega,24.28,2003.6,24.5,10
Ortega,24.5,2003.5,24.72,10
Ortega,24.72,2003.4,24.94,10
Ortega,24.94,2003.3,25.16,10
Ortega,25.16,2003.2,25.38,10
Ortega,25.38,2003.1,25.6,10
Ortega,25.6,2003,25.665,10
Ortega,25.665,2002.9,25.73,10
Ortega,25.73,2002.8,25.795,10
Ortega,25.795,2002.7,25.86,10
Ortega,25.86,2002.6,25.925,10
Ortega,25.925,2002.5,25.99,10
Ortega,25.99,2002.4,26.055,10
Ortega,26.055,2002.3,26.12,10
Ortega,26.12,2002.2,26.185,10
Ortega,26.185,2002.1,26.25,10
Ortega,26.25,2002,26.315,10
Ortega,26.315,2001.9,26.38,10
Ortega,26.38,2001.8,26.445,10
Ortega,26.445,2001.7,26.51,10
Ortega,26.51,2001.6,26.575,10
Ortega,26.575,2001.5,26.64,10
Ortega,26.64,2001.4,26.705,10
Ortega,26.705,2001.3,26.77,10
Ortega,26.77,2001.2,26.835,10
Ortega,26.835,2001.1,26.9,10
Ortega,26.9,2001,26.965,10
Ortega,26.965,2000.9,27.03,10
Ortega,27.03,2000.8,27.095,10
Ortega,27.095,2000.7,27.16,10
Ortega,27.16,2000.6,27.225,10
Ortega,27.225,2000.5,27.29,10
Ortega,27.29,2000.4,27.355,10
Ortega,27.355,2000.3,27.42,10
Ortega,27.42,2000.2,27.485,10
Ortega,27.485,2000.1,27.55,10
Ortega,27.55,2000,,10
Madelein Angevine,61,2018,59.89,8
Madelein Angevine,59.89,2017.9,58.78,
Madelein Angevine,58.78,2017.8,57.67,
Madelein Angevine,57.67,2017.7,56.56,
Madelein Angevine,56.56,2017.6,55.45,
Madelein Angevine,55.45,2017.5,54.34,
Madelein Angevine,54.34,2017.4,53.23,
Madelein Angevine,53.23,2017.3,52.12,
Madelein Angevine,52.12,2017.2,51.01,
Madelein Angevine,51.01,2017.1,49.9,
Madelein Angevine,49.9,2017,48.79,8
Madelein Angevine,48.79,2016.9,47.68,
Madelein Angevine,47.68,2016.8,46.57,
Madelein Angevine,46.57,2016.7,45.46,
Madelein Angevine,45.46,2016.6,44.35,
Madelein Angevine,44.35,2016.5,43.24,
Madelein Angevine,43.24,2016.4,42.13,
Madelein Angevine,42.13,2016.3,41.02,
Madelein Angevine,41.02,2016.2,39.91,
Madelein Angevine,39.91,2016.1,38.8,
Madelein Angevine,38.8,2016,38.85,9
Madelein Angevine,38.85,2015.9,38.9,9
Madelein Angevine,38.9,2015.8,38.95,9
Madelein Angevine,38.95,2015.7,39,9
Madelein Angevine,39,2015.6,39.05,9
Madelein Angevine,39.05,2015.5,39.1,9
Madelein Angevine,39.1,2015.4,39.15,9
Madelein Angevine,39.15,2015.3,39.2,9
Madelein Angevine,39.2,2015.2,39.25,9
Madelein Angevine,39.25,2015.1,39.3,9
Madelein Angevine,39.3,2015,39.32,9
Madelein Angevine,39.32,2014.9,39.34,9
Madelein Angevine,39.34,2014.8,39.36,9
Madelein Angevine,39.36,2014.7,39.38,9
Madelein Angevine,39.38,2014.6,39.4,9
Madelein Angevine,39.4,2014.5,39.42,9
Madelein Angevine,39.42,2014.4,39.44,9
Madelein Angevine,39.44,2014.3,39.46,9
Madelein Angevine,39.46,2014.2,39.48,9
Madelein Angevine,39.48,2014.1,39.5,9
Madelein Angevine,39.5,2014,40.14,9
Madelein Angevine,40.14,2013.9,40.78,9
Madelein Angevine,40.78,2013.8,41.42,9
Madelein Angevine,41.42,2013.7,42.06,9
Madelein Angevine,42.06,2013.6,42.7,9
Madelein Angevine,42.7,2013.5,43.34,9
Madelein Angevine,43.34,2013.4,43.98,9
Madelein Angevine,43.98,2013.3,44.62,9
Madelein Angevine,44.62,2013.2,45.26,9
Madelein Angevine,45.26,2013.1,45.9,9
Madelein Angevine,45.9,2013,46.04,9
Madelein Angevine,46.04,2012.9,46.18,
Madelein Angevine,46.18,2012.8,46.32,
Madelein Angevine,46.32,2012.7,46.46,
Madelein Angevine,46.46,2012.6,46.6,
Madelein Angevine,46.6,2012.5,46.74,
Madelein Angevine,46.74,2012.4,46.88,
Madelein Angevine,46.88,2012.3,47.02,
Madelein Angevine,47.02,2012.2,47.16,
Madelein Angevine,47.16,2012.1,47.3,
Madelein Angevine,47.3,2012,47.33,8
Madelein Angevine,47.33,2011.9,47.36,8
Madelein Angevine,47.36,2011.8,47.39,8
Madelein Angevine,47.39,2011.7,47.42,8
Madelein Angevine,47.42,2011.6,47.45,8
Madelein Angevine,47.45,2011.5,47.48,8
Madelein Angevine,47.48,2011.4,47.51,8
Madelein Angevine,47.51,2011.3,47.54,8
Madelein Angevine,47.54,2011.2,47.57,8
Madelein Angevine,47.57,2011.1,47.6,8
Madelein Angevine,47.6,2011,47.64,8
Madelein Angevine,47.64,2010.9,47.68,8
Madelein Angevine,47.68,2010.8,47.72,8
Madelein Angevine,47.72,2010.7,47.76,8
Madelein Angevine,47.76,2010.6,47.8,8
Madelein Angevine,47.8,2010.5,47.84,8
Madelein Angevine,47.84,2010.4,47.88,8
Madelein Angevine,47.88,2010.3,47.92,8
Madelein Angevine,47.92,2010.2,47.96,8
Madelein Angevine,47.96,2010.1,47,8
Madelein Angevine,47,2010,46.98,8
Madelein Angevine,46.98,2009.9,46.96,8
Madelein Angevine,46.96,2009.8,46.94,8
Madelein Angevine,46.94,2009.7,46.92,8
Madelein Angevine,46.92,2009.6,46.9,8
Madelein Angevine,46.9,2009.5,46.88,8
Madelein Angevine,46.88,2009.4,46.86,8
Madelein Angevine,46.86,2009.3,46.84,8
Madelein Angevine,46.84,2009.2,46.82,8
Madelein Angevine,46.82,2009.1,46.8,8
Madelein Angevine,46.8,2009,46.8,8
Madelein Angevine,46.8,2008.9,46.8,
Madelein Angevine,46.8,2008.8,46.8,
Madelein Angevine,46.8,2008.7,46.8,
Madelein Angevine,46.8,2008.6,46.8,
Madelein Angevine,46.8,2008.5,46.8,
Madelein Angevine,46.8,2008.4,46.8,
Madelein Angevine,46.8,2008.3,46.8,
Madelein Angevine,46.8,2008.2,46.8,
Madelein Angevine,46.8,2008.1,46.8,
Madelein Angevine,46.8,2008,46.98,7
Madelein Angevine,46.98,2007.9,47.16,7
Madelein Angevine,47.16,2007.8,47.34,7
Madelein Angevine,47.34,2007.7,47.52,7
Madelein Angevine,47.52,2007.6,47.7,7
Madelein Angevine,47.7,2007.5,47.88,7
Madelein Angevine,47.88,2007.4,48.06,7
Madelein Angevine,48.06,2007.3,48.24,7
Madelein Angevine,48.24,2007.2,48.42,7
Madelein Angevine,48.42,2007.1,48.6,7
Madelein Angevine,48.6,2007,48.93,7
Madelein Angevine,48.93,2006.9,49.26,7
Madelein Angevine,49.26,2006.8,49.59,7
Madelein Angevine,49.59,2006.7,49.92,7
Madelein Angevine,49.92,2006.6,50.25,7
Madelein Angevine,50.25,2006.5,50.58,7
Madelein Angevine,50.58,2006.4,50.91,7
Madelein Angevine,50.91,2006.3,51.24,7
Madelein Angevine,51.24,2006.2,51.57,7
Madelein Angevine,51.57,2006.1,51.9,7
Madelein Angevine,51.9,2006,51.46,7
Madelein Angevine,51.46,2005.9,51.02,
Madelein Angevine,51.02,2005.8,50.58,
Madelein Angevine,50.58,2005.7,50.14,
Madelein Angevine,50.14,2005.6,49.7,
Madelein Angevine,49.7,2005.5,49.26,
Madelein Angevine,49.26,2005.4,48.82,
Madelein Angevine,48.82,2005.3,48.38,
Madelein Angevine,48.38,2005.2,47.94,
Madelein Angevine,47.94,2005.1,47.5,
Madelein Angevine,47.5,2005,47.59,8
Madelein Angevine,47.59,2004.9,47.68,
Madelein Angevine,47.68,2004.8,47.77,
Madelein Angevine,47.77,2004.7,47.86,
Madelein Angevine,47.86,2004.6,47.95,
Madelein Angevine,47.95,2004.5,48.04,
Madelein Angevine,48.04,2004.4,48.13,
Madelein Angevine,48.13,2004.3,48.22,
Madelein Angevine,48.22,2004.2,48.31,
Madelein Angevine,48.31,2004.1,48.4,
Madelein Angevine,48.4,2004,48.34,7
Madelein Angevine,48.34,2003.9,48.28,7
Madelein Angevine,48.28,2003.8,48.22,7
Madelein Angevine,48.22,2003.7,48.16,7
Madelein Angevine,48.16,2003.6,48.1,7
Madelein Angevine,48.1,2003.5,48.04,7
Madelein Angevine,48.04,2003.4,47.98,7
Madelein Angevine,47.98,2003.3,47.92,7
Madelein Angevine,47.92,2003.2,47.86,7
Madelein Angevine,47.86,2003.1,43.8,7
Madelein Angevine,43.8,2003,44.1825,7
Madelein Angevine,44.1825,2002.9,44.565,
Madelein Angevine,44.565,2002.8,44.9475,
Madelein Angevine,44.9475,2002.7,45.33,
Madelein Angevine,45.33,2002.6,45.7125,
Madelein Angevine,45.7125,2002.5,46.095,
Madelein Angevine,46.095,2002.4,46.4775,
Madelein Angevine,46.4775,2002.3,46.86,
Madelein Angevine,46.86,2002.2,47.2425,
Madelein Angevine,47.2425,2002.1,47.625,
Madelein Angevine,47.625,2002,48.0075,6
Madelein Angevine,48.0075,2001.9,48.39,6
Madelein Angevine,48.39,2001.8,48.7725,6
Madelein Angevine,48.7725,2001.7,49.155,6
Madelein Angevine,49.155,2001.6,49.5375,6
Madelein Angevine,49.5375,2001.5,49.92,6
Madelein Angevine,49.92,2001.4,50.3025,6
Madelein Angevine,50.3025,2001.3,50.685,6
Madelein Angevine,50.685,2001.2,51.0675,6
Madelein Angevine,51.0675,2001.1,51.45,6
Madelein Angevine,51.45,2001,51.8325,6
Madelein Angevine,51.8325,2000.9,52.215,6
Madelein Angevine,52.215,2000.8,52.5975,6
Madelein Angevine,52.5975,2000.7,52.98,6
Madelein Angevine,52.98,2000.6,53.3625,6
Madelein Angevine,53.3625,2000.5,53.745,6
Madelein Angevine,53.745,2000.4,54.1275,6
Madelein Angevine,54.1275,2000.3,54.51,6
Madelein Angevine,54.51,2000.2,54.8925,6
Madelein Angevine,54.8925,2000.1,55.275,6
Madelein Angevine,55.275,2000,55.275,6
Huxelrebe,7,2018,7.34,15
Huxelrebe,7.34,2017.9,7.68,
Huxelrebe,7.68,2017.8,8.02,
Huxelrebe,8.02,2017.7,8.36,
Huxelrebe,8.36,2017.6,8.7,
Huxelrebe,8.7,2017.5,9.04,
Huxelrebe,9.04,2017.4,9.38,
Huxelrebe,9.38,2017.3,9.72,
Huxelrebe,9.72,2017.2,10.06,
Huxelrebe,10.06,2017.1,10.4,
Huxelrebe,10.4,2017,10.74,14
Huxelrebe,10.74,2016.9,11.08,
Huxelrebe,11.08,2016.8,11.42,
Huxelrebe,11.42,2016.7,11.76,
Huxelrebe,11.76,2016.6,12.1,
Huxelrebe,12.1,2016.5,12.44,
Huxelrebe,12.44,2016.4,12.78,
Huxelrebe,12.78,2016.3,13.12,
Huxelrebe,13.12,2016.2,13.46,
Huxelrebe,13.46,2016.1,13.8,
Huxelrebe,13.8,2016,13.85,16
Huxelrebe,13.85,2015.9,13.9,
Huxelrebe,13.9,2015.8,13.95,
Huxelrebe,13.95,2015.7,14,
Huxelrebe,14,2015.6,14.05,
Huxelrebe,14.05,2015.5,14.1,
Huxelrebe,14.1,2015.4,14.15,
Huxelrebe,14.15,2015.3,14.2,
Huxelrebe,14.2,2015.2,14.25,
Huxelrebe,14.25,2015.1,17.3,
Huxelrebe,17.3,2015,17.3,17
Huxelrebe,17.3,2014.9,17.3,
Huxelrebe,17.3,2014.8,17.3,
Huxelrebe,17.3,2014.7,17.3,
Huxelrebe,17.3,2014.6,17.3,
Huxelrebe,17.3,2014.5,17.3,
Huxelrebe,17.3,2014.4,17.3,
Huxelrebe,17.3,2014.3,17.3,
Huxelrebe,17.3,2014.2,17.3,
Huxelrebe,17.3,2014.1,17.3,
Huxelrebe,17.3,2014,17.33,17
Huxelrebe,17.33,2013.9,17.36,
Huxelrebe,17.36,2013.8,17.39,
Huxelrebe,17.39,2013.7,17.42,
Huxelrebe,17.42,2013.6,17.45,
Huxelrebe,17.45,2013.5,17.48,
Huxelrebe,17.48,2013.4,17.51,
Huxelrebe,17.51,2013.3,17.54,
Huxelrebe,17.54,2013.2,17.57,
Huxelrebe,17.57,2013.1,17.6,
Huxelrebe,17.6,2013,17.57,16
Huxelrebe,17.57,2012.9,17.54,
Huxelrebe,17.54,2012.8,17.51,
Huxelrebe,17.51,2012.7,17.48,
Huxelrebe,17.48,2012.6,17.45,
Huxelrebe,17.45,2012.5,17.42,
Huxelrebe,17.42,2012.4,17.39,
Huxelrebe,17.39,2012.3,17.36,
Huxelrebe,17.36,2012.2,17.33,
Huxelrebe,17.33,2012.1,17.3,
Huxelrebe,17.3,2012,17.3,16
Huxelrebe,17.3,2011.9,17.3,
Huxelrebe,17.3,2011.8,17.3,
Huxelrebe,17.3,2011.7,17.3,
Huxelrebe,17.3,2011.6,17.3,
Huxelrebe,17.3,2011.5,17.3,
Huxelrebe,17.3,2011.4,17.3,
Huxelrebe,17.3,2011.3,17.3,
Huxelrebe,17.3,2011.2,17.3,
Huxelrebe,17.3,2011.1,17.3,
Huxelrebe,17.3,2011,17.31,16
Huxelrebe,17.31,2010.9,17.32,
Huxelrebe,17.32,2010.8,17.33,
Huxelrebe,17.33,2010.7,17.34,
Huxelrebe,17.34,2010.6,17.35,
Huxelrebe,17.35,2010.5,17.36,
Huxelrebe,17.36,2010.4,17.37,
Huxelrebe,17.37,2010.3,17.38,
Huxelrebe,17.38,2010.2,17.39,
Huxelrebe,17.39,2010.1,17.4,
Huxelrebe,17.4,2010,17.45,15
Huxelrebe,17.45,2009.9,17.5,
Huxelrebe,17.5,2009.8,17.55,
Huxelrebe,17.55,2009.7,17.6,
Huxelrebe,17.6,2009.6,17.65,
Huxelrebe,17.65,2009.5,17.7,
Huxelrebe,17.7,2009.4,17.75,
Huxelrebe,17.75,2009.3,17.8,
Huxelrebe,17.8,2009.2,17.85,
Huxelrebe,17.85,2009.1,17.9,
Huxelrebe,17.9,2009,17.9,15
Huxelrebe,17.9,2008.9,17.9,
Huxelrebe,17.9,2008.8,17.9,
Huxelrebe,17.9,2008.7,17.9,
Huxelrebe,17.9,2008.6,17.9,
Huxelrebe,17.9,2008.5,17.9,
Huxelrebe,17.9,2008.4,17.9,
Huxelrebe,17.9,2008.3,17.9,
Huxelrebe,17.9,2008.2,17.9,
Huxelrebe,17.9,2008.1,17.9,
Huxelrebe,17.9,2008,18.68,13
Huxelrebe,18.68,2007.9,19.46,
Huxelrebe,19.46,2007.8,20.24,
Huxelrebe,20.24,2007.7,21.02,
Huxelrebe,21.02,2007.6,21.8,
Huxelrebe,21.8,2007.5,22.58,
Huxelrebe,22.58,2007.4,23.36,
Huxelrebe,23.36,2007.3,24.14,
Huxelrebe,24.14,2007.2,24.92,
Huxelrebe,24.92,2007.1,25,
Huxelrebe,25,2007,25.22,12
Huxelrebe,25.22,2006.9,25.44,
Huxelrebe,25.44,2006.8,25.66,
Huxelrebe,25.66,2006.7,25.88,
Huxelrebe,25.88,2006.6,26.1,
Huxelrebe,26.1,2006.5,26.32,
Huxelrebe,26.32,2006.4,26.54,
Huxelrebe,26.54,2006.3,26.76,
Huxelrebe,26.76,2006.2,26.98,
Huxelrebe,26.98,2006.1,27.2,
Huxelrebe,27.2,2006,27.22,10
Huxelrebe,27.22,2005.9,27.24,
Huxelrebe,27.24,2005.8,27.26,
Huxelrebe,27.26,2005.7,27.28,
Huxelrebe,27.28,2005.6,27.3,
Huxelrebe,27.3,2005.5,27.32,
Huxelrebe,27.32,2005.4,27.34,
Huxelrebe,27.34,2005.3,27.36,
Huxelrebe,27.36,2005.2,27.38,
Huxelrebe,27.38,2005.1,27.4,
Huxelrebe,27.4,2005,27.51,9
Huxelrebe,27.51,2004.9,27.62,9
Huxelrebe,27.62,2004.8,27.73,9
Huxelrebe,27.73,2004.7,27.84,9
Huxelrebe,27.84,2004.6,27.95,9
Huxelrebe,27.95,2004.5,28.06,9
Huxelrebe,28.06,2004.4,28.17,9
Huxelrebe,28.17,2004.3,28.28,9
Huxelrebe,28.28,2004.2,28.39,9
Huxelrebe,28.39,2004.1,28.5,9
Huxelrebe,28.5,2004,28.88,9
Huxelrebe,28.88,2003.9,29.26,9
Huxelrebe,29.26,2003.8,29.64,9
Huxelrebe,29.64,2003.7,30.02,9
Huxelrebe,30.02,2003.6,30.4,9
Huxelrebe,30.4,2003.5,30.78,9
Huxelrebe,30.78,2003.4,31.16,9
Huxelrebe,31.16,2003.3,31.54,9
Huxelrebe,31.54,2003.2,31.92,9
Huxelrebe,31.92,2003.1,32.3,9
Huxelrebe,32.3,2003,32.52,9
Huxelrebe,32.52,2002.9,32.74,9
Huxelrebe,32.74,2002.8,32.96,9
Huxelrebe,32.96,2002.7,33.18,9
Huxelrebe,33.18,2002.6,33.4,9
Huxelrebe,33.4,2002.5,33.62,9
Huxelrebe,33.62,2002.4,33.84,9
Huxelrebe,33.84,2002.3,34.06,9
Huxelrebe,34.06,2002.2,34.28,9
Huxelrebe,34.28,2002.1,34.5,9
Huxelrebe,34.5,2002,34.715,9
Huxelrebe,34.715,2001.9,34.93,
Huxelrebe,34.93,2001.8,35.145,
Huxelrebe,35.145,2001.7,35.36,
Huxelrebe,35.36,2001.6,35.575,
Huxelrebe,35.575,2001.5,35.79,
Huxelrebe,35.79,2001.4,36.005,
Huxelrebe,36.005,2001.3,36.22,
Huxelrebe,36.22,2001.2,36.435,
Huxelrebe,36.435,2001.1,36.65,
Huxelrebe,36.65,2001,36.865,8
Huxelrebe,36.865,2000.9,37.08,8
Huxelrebe,37.08,2000.8,37.295,8
Huxelrebe,37.295,2000.7,37.51,8
Huxelrebe,37.51,2000.6,37.725,8
Huxelrebe,37.725,2000.5,37.94,8
Huxelrebe,37.94,2000.4,38.155,8
Huxelrebe,38.155,2000.3,38.37,8
Huxelrebe,38.37,2000.2,38.585,8
Huxelrebe,38.585,2000.1,38.8,8
Huxelrebe,38.8,2000,38.8,8
Schonburger,15,2018,15.565,14
Schonburger,15.565,2017.9,16.13,
Schonburger,16.13,2017.8,16.695,
Schonburger,16.695,2017.7,17.26,
Schonburger,17.26,2017.6,17.825,
Schonburger,17.825,2017.5,18.39,
Schonburger,18.39,2017.4,18.955,
Schonburger,18.955,2017.3,19.52,
Schonburger,19.52,2017.2,20.085,
Schonburger,20.085,2017.1,20.65,
Schonburger,20.65,2017,21.285,13
Schonburger,21.285,2016.9,21.92,
Schonburger,21.92,2016.8,22.555,
Schonburger,22.555,2016.7,23.19,
Schonburger,23.19,2016.6,23.825,
Schonburger,23.825,2016.5,24.46,
Schonburger,24.46,2016.4,25.095,
Schonburger,25.095,2016.3,25.73,
Schonburger,25.73,2016.2,26.365,
Schonburger,26.365,2016.1,26.3,
Schonburger,26.3,2016,26.45,14
Schonburger,26.45,2015.9,26.6,
Schonburger,26.6,2015.8,26.75,
Schonburger,26.75,2015.7,26.9,
Schonburger,26.9,2015.6,27.05,
Schonburger,27.05,2015.5,27.2,
Schonburger,27.2,2015.4,27.35,
Schonburger,27.35,2015.3,27.5,
Schonburger,27.5,2015.2,27.65,
Schonburger,27.65,2015.1,27.8,
Schonburger,27.8,2015,28.2,11
Schonburger,28.2,2014.9,28.6,11
Schonburger,28.6,2014.8,29,11
Schonburger,29,2014.7,29.4,11
Schonburger,29.4,2014.6,29.8,11
Schonburger,29.8,2014.5,30.2,11
Schonburger,30.2,2014.4,30.6,11
Schonburger,30.6,2014.3,31,11
Schonburger,31,2014.2,31.4,11
Schonburger,31.4,2014.1,31.8,11
Schonburger,31.8,2014,32.07,11
Schonburger,32.07,2013.9,32.34,11
Schonburger,32.34,2013.8,32.61,11
Schonburger,32.61,2013.7,32.88,11
Schonburger,32.88,2013.6,33.15,11
Schonburger,33.15,2013.5,33.42,11
Schonburger,33.42,2013.4,33.69,11
Schonburger,33.69,2013.3,33.96,11
Schonburger,33.96,2013.2,34.23,11
Schonburger,34.23,2013.1,34.5,11
Schonburger,34.5,2013,35.23,11
Schonburger,35.23,2012.9,35.96,
Schonburger,35.96,2012.8,36.69,
Schonburger,36.69,2012.7,37.42,
Schonburger,37.42,2012.6,38.15,
Schonburger,38.15,2012.5,38.88,
Schonburger,38.88,2012.4,39.61,
Schonburger,39.61,2012.3,40.34,
Schonburger,40.34,2012.2,41.07,
Schonburger,41.07,2012.1,41.8,
Schonburger,41.8,2012,41.78,10
Schonburger,41.78,2011.9,41.76,10
Schonburger,41.76,2011.8,41.74,10
Schonburger,41.74,2011.7,41.72,10
Schonburger,41.72,2011.6,41.7,10
Schonburger,41.7,2011.5,41.68,10
Schonburger,41.68,2011.4,41.66,10
Schonburger,41.66,2011.3,41.64,10
Schonburger,41.64,2011.2,41.62,10
Schonburger,41.62,2011.1,41.6,10
Schonburger,41.6,2011,41.64,10
Schonburger,41.64,2010.9,41.68,10
Schonburger,41.68,2010.8,41.72,10
Schonburger,41.72,2010.7,41.76,10
Schonburger,41.76,2010.6,41.8,10
Schonburger,41.8,2010.5,41.84,10
Schonburger,41.84,2010.4,41.88,10
Schonburger,41.88,2010.3,41.92,10
Schonburger,41.92,2010.2,41.96,10
Schonburger,41.96,2010.1,42,10
Schonburger,42,2010,42.02,10
Schonburger,42.02,2009.9,42.04,10
Schonburger,42.04,2009.8,42.06,10
Schonburger,42.06,2009.7,42.08,10
Schonburger,42.08,2009.6,42.1,10
Schonburger,42.1,2009.5,42.12,10
Schonburger,42.12,2009.4,42.14,10
Schonburger,42.14,2009.3,42.16,10
Schonburger,42.16,2009.2,42.18,10
Schonburger,42.18,2009.1,42.2,10
Schonburger,42.2,2009,42.43,10
Schonburger,42.43,2008.9,42.66,
Schonburger,42.66,2008.8,42.89,
Schonburger,42.89,2008.7,43.12,
Schonburger,43.12,2008.6,43.35,
Schonburger,43.35,2008.5,43.58,
Schonburger,43.58,2008.4,43.81,
